Order ID,Product ID,Customer ID,Sales,Profit,Quantity,Discount,TimeID
US-2012-GH14410101-41089,OFF-BI-4810,GH-14410101,11,-6,2,0.4,677
MX-2014-WB2185093-41867,OFF-SU-3004,WB-2185093,205,82,7,0,654
MX-2012-BD1132018-41160,TEC-AC-5224,BD-1132018,325,149,2,0,1091
US-2015-FH1436598-42096,OFF-AR-5927,FH-1436598,5,0,1,0.4,248
MX-2014-KL1664593-41733,OFF-FA-6206,KL-1664593,21,1,3,0,523
MX-2013-MC1810082-41569,OFF-EN-4436,MC-1810082,24,12,3,0,832
MX-2014-RW1969082-41948,OFF-LA-4688,RW-1969082,8,3,2,0,5
US-2015-CS123555-42340,OFF-PA-6600,CS-123555,19,-1,1,0.4,427
MX-2013-JD1589582-41566,OFF-FA-5486,JD-1589582,18,8,2,0,842
MX-2013-JH159855-41553,FUR-FU-6278,JH-159855,8,-2,1,0.4,1040
US-2014-RM19750143-41808,OFF-ST-6067,RM-19750143,19,0,1,0.4,337
MX-2015-BM1165082-42171,OFF-SU-6172,BM-1165082,33,10,2,0,373
US-2012-GH1442598-41140,FUR-FU-3037,GH-1442598,16,-9,2,0.4,1311
MX-2015-NG1843082-42290,OFF-LA-4538,NG-1843082,17,7,3,0,412
MX-2012-EH1418518-41088,OFF-SU-4129,EH-1418518,51,16,4,0,577
MX-2014-JK1573018-41867,OFF-LA-5400,JK-1573018,16,5,4,0,654
MX-2014-TT21070143-41944,OFF-SU-6167,TT-21070143,20,0,2,0.4,694
MX-2015-CK1259582-42326,OFF-EN-4905,CK-1259582,39,9,3,0,488
MX-2012-JE1561039-41187,FUR-BO-3888,JE-1561039,94,6,1,0,199
MX-2015-SH1997582-42225,OFF-LA-4551,SH-1997582,18,8,4,0,1034
MX-2015-AH1046582-42249,OFF-AR-3548,AH-1046582,20,7,2,0,544
MX-2014-Dp1324082-41960,OFF-EN-3655,Dp-1324082,33,11,3,0,870
MX-2012-KA1652593-41243,OFF-LA-6062,KA-1652593,6,2,1,0,807
NI-2014-AG33095-41728,OFF-AR-6106,AG-33095,14,-22,1,0.7,361
CA-2012-SM20320140-40985,TEC-MA-3819,SM-203201408,22638,-1811,6,0.5,1130
KG-2014-AA64570-41786,OFF-FA-6186,AA-64570,19,4,1,0,679
CM-2013-AG76522-41593,OFF-BI-4830,AG-76522,10,3,1,0,771
US-2013-SM20320140-41507,OFF-BI-4339,SM-203201406,99,-82,2,0.7,1002
NI-2015-BP105095-42249,OFF-SU-6167,BP-105095,7,-14,1,0.7,544
CA-2012-SM20320140-40985,FUR-FU-3882,SM-203201408,122,15,3,0.2,1130
US-2013-SM20320140-41507,OFF-PA-6536,SM-203201406,49,15,2,0.2,1002
RS-2012-CM1830108-41135,OFF-BI-6381,CM-1830108,13,5,1,0,792
IN-2012-CT1199558-41080,OFF-ST-6025,CT-1199558,21,5,2,0,184
CA-2012-SM20320140-40985,FUR-FU-4228,SM-203201408,30,8,2,0.2,1130
MX-2013-CK1232539-41615,OFF-LA-6063,CK-1232539,15,5,2,0,286
CA-2012-SM20320140-40985,OFF-FA-6129,SM-203201408,18,5,3,0.2,1130
EG-2013-CR262538-41286,OFF-FA-6204,CR-262538,10,4,1,0,564
IN-2013-CC126707-41403,OFF-BI-3249,CC-126707,20,8,2,0.1,443
CA-2015-SM20320140-42290,OFF-PA-6547,SM-203201408,7,2,2,0.2,412
IT-2012-DK12985139-41226,OFF-AR-3531,DK-12985139,18,4,1,0,294
US-2013-SM20320140-41507,TEC-AC-5744,SM-203201406,21,3,4,0.2,1002
TU-2014-DK3150134-41819,OFF-BI-2913,DK-3150134,6,-2,2,0.6,1080
MO-2015-DO343586-42327,OFF-AR-3532,DO-343586,19,4,1,0,71
TU-2014-DN3690134-41776,OFF-ST-6231,DN-3690134,6,-2,1,0.6,656
US-2013-SM20320140-41507,OFF-FA-6129,SM-203201406,3,0,2,0.2,1002
ES-2013-FC1433545-41384,OFF-EN-4452,FC-1433545,47,5,2,0,699
LH-2014-FW439575-41919,OFF-BI-3712,FW-439575,8,-13,1,0.7,1016
IT-2015-GH1441045-42349,OFF-EN-5039,GH-1441045,52,5,2,0,662
CA-2012-SM20320140-40985,OFF-PA-6505,SM-203201408,21,7,4,0.2,1130
ID-2014-GT147107-42003,OFF-EN-4924,GT-147107,40,12,2,0.1,216
CA-2012-SM20320140-40985,OFF-AR-3276,SM-203201408,8,1,3,0.2,1130
CA-2013-SM20320140-41633,OFF-PA-6504,SM-203201404,9,4,2,0,285
US-2013-SO20335140-41558,FUR-TA-3560,SO-203351408,957,-383,5,0.45,89
BU-2013-JC534019-41598,OFF-AR-3547,JC-534019,14,4,1,0,697
AO-2015-JF54154-42272,OFF-BI-6400,JF-54154,4,1,1,0,892
SA-2013-JP5460110-41467,OFF-AR-6122,JP-5460110,20,9,2,0,959
CA-2013-SO20335140-41612,FUR-CH-5428,SO-203351406,364,8,5,0.1,411
IN-2015-JG1580559-42173,OFF-LA-4555,JG-1580559,18,-3,3,0.47,459
ID-2014-JH1582097-41944,OFF-AR-3461,JH-1582097,29,-8,2,0.5,694
IZ-2015-JB604561-42151,OFF-BI-3716,JB-604561,11,2,1,0,664
TU-2015-JH6180134-42342,OFF-BI-3723,JH-6180134,5,-5,1,0.6,506
US-2015-JR1621055-42264,OFF-BI-3718,JR-1621055,14,-5,3,0.4,144
ZA-2015-KW6435146-42167,OFF-BI-6402,KW-6435146,5,0,1,0,546
TU-2013-KN6450134-41453,OFF-BI-4804,KN-6450134,25,-14,2,0.6,1072
TU-2012-KC6540134-41200,OFF-LA-5401,KC-6540134,10,-3,4,0.6,456
CA-2013-SO20335140-41612,FUR-CH-4417,SO-203351406,361,68,2,0.1,411
NI-2015-LC705095-42362,OFF-BI-3737,LC-705095,8,-10,4,0.7,239
CA-2015-SO20335140-42340,FUR-BO-4668,SO-203351404,141,41,2,0,427
CA-2015-SO20335140-42257,OFF-ST-4291,SO-203351408,258,-3,2,0.2,1121
CA-2015-SO20335140-42257,OFF-PA-6437,SO-203351408,177,62,4,0.2,1121
CA-2015-SO20335140-42019,OFF-PA-6450,SO-203351404,154,69,5,0,888
ID-2015-MS17770118-42171,OFF-BI-3290,MS-17770118,2,-1,1,0.5,373
ES-2015-MH1802545-42111,OFF-LA-3273,MH-1802545,26,8,3,0,207
CA-2015-SO20335140-42340,OFF-PA-6502,SO-203351404,41,18,7,0,427
IR-2014-MV819060-41909,OFF-FA-2956,MV-819060,8,3,1,0,172
CA-2013-SO20335140-41612,TEC-PH-6096,SO-203351406,39,10,4,0,411
IN-2015-NF1838527-42329,OFF-FA-3074,NF-1838527,27,4,2,0,221
US-2013-SO20335140-41558,OFF-ST-4059,SO-203351408,22,2,2,0.2,89
IN-2014-NC1841527-41942,OFF-FA-6203,NC-1841527,21,7,2,0,306
IN-2015-ON1871558-42244,OFF-BI-6400,ON-1871558,4,1,1,0,43
TU-2014-PJ9015134-41909,OFF-BI-3291,PJ-9015134,3,-5,2,0.6,172
ES-2013-PS1904548-41528,OFF-BI-3736,PS-1904548,34,14,6,0,1323
CA-2015-SO20335140-42118,FUR-FU-4071,SO-203351404,11,3,3,0.2,402
CA-2015-SO20335140-42257,OFF-FA-6129,SO-203351408,8,-1,3,0.2,1121
TU-2015-RE9450134-42017,OFF-AR-6106,RE-9450134,19,-17,1,0.6,1056
SA-2015-RE9450110-42354,OFF-AR-6122,RE-9450110,10,4,1,0,59
CA-2015-SO20335140-42118,OFF-FA-6129,SO-203351404,18,7,2,0.2,402
IN-2014-RC1982588-41701,OFF-LA-5392,RC-1982588,25,6,3,0.17,1349
IN-2015-RS1987058-42179,OFF-BI-4813,RS-1987058,15,3,1,0,256
CA-2013-SO20335140-41612,FUR-FU-3921,SO-203351406,28,11,3,0,411
CA-2015-SO20335140-42257,FUR-FU-4109,SO-203351408,14,4,3,0.2,1121
CG-2015-SH1039533-42306,OFF-BI-3738,SH-1039533,7,3,1,0,528
ES-2012-SV2093544-41227,OFF-BI-2893,SV-2093544,26,10,2,0,566
IN-2013-TB21055113-41562,OFF-LA-5392,TB-21055113,23,4,3,0,898
ES-2012-TS211608-41074,OFF-FA-3055,TS-211608,35,7,3,0,234
JO-2014-TB1117567-41829,OFF-LA-6035,TB-1117567,6,0,1,0,1177
CA-2014-SW20350140-41739,TEC-PH-5364,SW-203501402,517,134,2,0,1175
US-2015-SW20350140-42207,TEC-PH-3965,SW-203501406,210,-52,6,0.4,631
GH-2014-TT1146049-41720,OFF-LA-3274,TT-1146049,18,7,2,0,1025
US-2015-SW20350140-42207,OFF-ST-5077,SW-203501406,222,25,7,0.2,631
MX-2015-AG1033031-42089,OFF-LA-4550,AG-1033031,8,3,2,0,220
MX-2013-CS1186093-41580,OFF-FA-3022,CS-1186093,25,2,2,0,831
US-2012-JK1612055-41166,FUR-FU-3039,JK-1612055,22,-14,3,0.4,548
MX-2013-MS1798082-41586,OFF-AR-3466,MS-1798082,10,2,1,0,552
MX-2015-PR1888018-42153,FUR-FU-5723,PR-1888018,58,20,2,0,277
US-2013-DJ134205-41285,OFF-BI-6398,DJ-134205,3,-4,3,0.7,777
MX-2015-JK1562518-42295,OFF-FA-3022,JK-1562518,12,1,1,0,985
US-2015-KD16615101-42190,OFF-AR-3540,KD-16615101,11,-1,1,0.4,364
MX-2015-LD1700518-42283,OFF-BI-6400,LD-1700518,16,4,5,0,407
MX-2015-PF1916582-42047,OFF-BI-2914,PF-1916582,13,2,3,0,360
MX-2014-LB1679598-41933,OFF-AR-3482,LB-1679598,13,-2,2,0.4,425
MX-2014-CC1210018-41930,OFF-BI-4825,CC-1210018,18,0,4,0,555
MX-2012-YC2189518-41255,TEC-PH-3796,YC-2189518,111,44,2,0,489
IN-2013-AS1009027-41321,OFF-BI-2892,AS-1009027,44,10,3,0,1203
US-2014-SW20350140-41747,OFF-FA-3054,SW-203501402,29,9,5,0,98
SF-2014-AY555117-41800,OFF-ST-4063,AY-555117,16,1,1,0,159
CG-2015-AJ78033-42158,OFF-LA-4685,AJ-78033,7,2,1,0,205
TU-2014-AJ795134-41800,OFF-FA-3044,AJ-795134,4,-5,1,0.6,159
US-2015-SW20350140-42207,OFF-BI-6345,SW-203501406,33,-22,3,0.7,631
RS-2012-BP1230108-41041,OFF-AR-5910,BP-1230108,15,1,1,0,32
CA-2014-SW20350140-41739,OFF-BI-6211,SW-203501402,5,2,2,0,1175
MZ-2014-BM157587-41842,OFF-BI-3290,BM-157587,5,2,1,0,691
IN-2013-BD116357-41625,OFF-LA-3316,BD-116357,6,2,1,0.1,543
IN-2014-CM1193592-41685,OFF-FA-6193,CM-1193592,13,1,1,0,1255
CA-2015-SV20365140-42268,FUR-CH-4618,SV-203651406,2888,609,11,0.1,1331
CA-2015-SV20365140-42268,FUR-CH-4426,SV-203651406,2254,375,5,0.1,1331
IN-2012-CC124307-40969,OFF-AR-6117,CC-124307,45,4,2,0.1,1254
TU-2013-CR2730134-41597,OFF-ST-4029,CR-2730134,8,-4,2,0.6,444
ES-2014-DK1283545-41974,TEC-MA-4999,DK-1283545,41,11,1,0.15,1294
MX-2013-DP1300039-41382,OFF-FA-3062,DP-1300039,11,1,1,0,516
CA-2012-SV20365140-41018,FUR-TA-3620,SV-203651402,744,-95,5,0.3,1141
CA-2014-SV20365140-41802,FUR-TA-3562,SV-203651404,902,33,3,0.2,243
CA-2013-SV20365140-41300,TEC-PH-5626,SV-203651406,431,-100,4,0.4,1275
IZ-2013-DV346561-41431,OFF-EN-5023,DV-346561,32,16,2,0,930
IN-2015-DB1366059-42339,OFF-FA-6193,DB-1366059,14,0,2,0.47,619
ZA-2014-EB3870147-41768,OFF-AR-5922,EB-3870147,7,-9,1,0.7,865
RS-2015-ED3885108-42313,OFF-PA-6624,ED-3885108,13,5,1,0,611
CA-2015-SV20365140-42268,TEC-PH-3136,SV-203651406,1299,350,2,0,1331
NI-2013-ES402095-41618,OFF-FA-6189,ES-402095,3,-3,1,0.7,1243
CA-2013-SV20365140-41300,FUR-CH-4602,SV-203651406,181,-54,2,0.3,1275
IN-2015-FO1430527-42076,OFF-EN-4437,FO-1430527,49,0,5,0,522
ID-2015-GM1445592-42334,OFF-FA-3060,GM-1445592,12,-14,2,0.6,186
ID-2013-GZ144707-41467,OFF-AR-3533,GZ-144707,36,0,2,0.1,959
ES-2012-HJ1487545-41027,OFF-BI-4830,HJ-1487545,20,7,2,0,1201
AO-2013-HJ48754-41546,OFF-AR-6110,HJ-48754,14,2,1,0,85
CA-2013-SV1036523-41506,FUR-CH-4654,SV-1036523,459,124,1,0,409
ID-2015-HL1504059-42339,OFF-PA-5870,HL-1504059,53,-13,6,0.47,619
IN-2013-JO1555066-41537,OFF-FA-6189,JO-1555066,22,3,2,0,66
NI-2013-JE561095-41303,FUR-FU-3038,JE-561095,10,-15,2,0.7,1288
MX-2012-JS1568593-41163,OFF-LA-4685,JS-1568593,28,5,6,0,896
ES-2014-JE1571548-41710,OFF-BI-6402,JE-1571548,11,1,2,0,741
TU-2014-JS5940134-41641,OFF-BI-2891,JS-5940134,5,-2,1,0.6,137
TU-2014-JS5940134-41803,OFF-AP-4719,JS-5940134,38,-40,1,0.6,250
TU-2015-JW5955134-42263,OFF-ST-4028,JW-5955134,8,-7,2,0.6,366
ES-2012-KS16300139-41129,OFF-LA-6034,KS-16300139,27,12,3,0,90
KE-2014-KD634569-41954,TEC-AC-5101,KD-634569,32,15,1,0,1
CA-2012-SV20365140-41018,FUR-TA-5684,SV-203651402,401,-131,2,0.3,1141
CA-2015-SV20365140-42268,FUR-CH-4709,SV-203651406,272,18,3,0.1,1331
IN-2014-LL1684066-41812,OFF-LA-5383,LL-1684066,12,5,2,0,228
TX-2015-LL6840135-42327,OFF-ST-4063,LL-6840135,9,-19,2,0.7,71
TU-2015-LP7080134-42099,OFF-SU-4974,LP-7080134,13,-20,1,0.6,1047
IV-2014-LS723029-41826,OFF-PA-6611,LS-723029,13,3,1,0,920
CA-2015-SV20365140-42242,FUR-BO-3645,SV-203651406,130,-89,2,0.5,65
SF-2012-MY7380117-41033,OFF-SU-4130,MY-7380117,21,4,1,0,1086
US-2015-SV20365140-42204,FUR-CH-6016,SV-203651406,198,-14,4,0.3,111
US-2015-SV20365140-42204,TEC-CO-3701,SV-203651406,599,69,5,0.4,111
CA-2015-SV20365140-42268,TEC-AC-5152,SV-203651406,212,95,2,0,1331
CA-2013-SV20365140-41300,TEC-PH-5364,SV-203651406,155,-36,1,0.4,1275
NI-2012-MB808595-40923,OFF-FA-3068,MB-808595,18,-38,6,0.7,1078
CA-2013-SV1036523-41506,OFF-AR-5904,SV-1036523,103,38,2,0,409
TU-2015-NC8535134-42231,OFF-BI-4811,NC-8535134,5,-7,1,0.6,617
CA-2015-SV20365140-42223,FUR-BO-5520,SV-203651408,145,23,3,0,258
ES-2012-PC1900064-41145,OFF-BI-3295,PC-1900064,31,12,4,0,929
ES-2012-PC1900064-41145,OFF-FA-5465,PC-1900064,39,17,2,0,929
ES-2014-PF19120120-41681,OFF-BI-3249,PF-19120120,11,4,1,0,805
CA-2013-SV1036523-41506,TEC-MA-5517,SV-1036523,122,33,1,0,409
IN-2013-RB1933021-41374,OFF-LA-4542,RB-1933021,16,2,2,0,802
ES-2014-RD1990064-41872,FUR-FU-3067,RD-1990064,23,7,1,0,607
TU-2014-SC10095134-41698,OFF-ST-6229,SC-10095134,6,-2,1,0.6,1246
IN-2013-SS2041027-41329,OFF-ST-4029,SS-2041027,21,8,2,0,26
UP-2015-ST10530137-42243,OFF-FA-2958,ST-10530137,11,2,1,0,1032
CA-2012-SV20365140-41018,OFF-ST-5596,SV-203651402,44,5,5,0.2,1141
ID-2015-SG208907-42035,OFF-AR-5919,SG-208907,22,-1,1,0.1,17
ES-2015-TG2131048-42132,OFF-BI-3289,TG-2131048,10,0,3,0.1,121
IN-2013-TS2134092-41569,OFF-ST-6024,TS-2134092,22,10,2,0,832
US-2014-SV20365140-41954,OFF-PA-6591,SV-203651406,31,10,6,0.2,1
MX-2013-AH1012082-41623,OFF-FA-5477,AH-1012082,22,0,2,0,647
MX-2015-ND1837018-42131,OFF-BI-2913,ND-1837018,5,1,1,0,671
US-2013-CS11845101-41607,OFF-LA-5389,CS-11845101,8,-3,2,0.4,615
MX-2015-KM1637539-42367,OFF-ST-6023,KM-1637539,14,5,2,0,318
MX-2015-EM1420031-42139,OFF-BI-6375,EM-1420031,42,19,5,0,340
MX-2015-JE1574555-42278,TEC-CO-3706,JE-1574555,113,5,2,0.402,869
MX-2015-MG1787582-42314,OFF-BI-6374,MG-1787582,21,8,3,0,113
US-2014-PJ1901598-41797,OFF-BI-4812,PJ-1901598,6,-1,1,0.4,62
US-2015-CM11815101-42271,OFF-LA-3311,CM-11815101,20,-10,6,0.4,492
US-2014-RP1985536-41704,OFF-FA-2961,RP-1985536,14,0,2,0.2,710
MX-2014-RA1988551-41795,OFF-LA-4538,RA-1988551,23,10,4,0,423
MX-2015-NS1864082-42313,OFF-LA-6051,NS-1864082,16,3,3,0,611
US-2015-SU20665101-42126,FUR-FU-6238,SU-20665101,18,-1,1,0.4,852
IR-2013-AB1560-41472,OFF-BI-6376,AB-1560,11,2,1,0,28
CM-2015-AH1007522-42330,OFF-LA-5400,AH-1007522,6,2,1,0,146
CA-2015-SV20365140-42268,TEC-PH-5603,SV-203651406,104,28,3,0,1331
CA-2015-SV20365140-42268,FUR-CH-4418,SV-203651406,80,8,1,0.1,1331
IN-2015-AH1069027-42181,OFF-BI-3737,AH-1069027,7,1,1,0,535
IN-2013-AP109157-41424,FUR-FU-4103,AP-109157,51,9,2,0.1,49
CG-2012-AJ96033-41166,OFF-BI-3290,AJ-96033,5,2,1,0,548
CA-2014-SV20365140-41901,FUR-CH-6016,SV-203651406,99,-7,2,0.3,316
CA-2015-SV20365140-42268,TEC-AC-5148,SV-203651406,59,20,3,0,1331
CA-2013-SV1036523-41506,OFF-AR-5920,SV-1036523,26,2,1,0,409
IN-2015-BE1141027-42249,FUR-FU-6258,BE-1141027,75,6,4,0,544
NI-2014-BT153095-41909,OFF-BI-6369,BT-153095,8,-11,1,0.7,172
PU-2012-BT153053-41243,OFF-FA-5467,BT-153053,13,3,1,0,807
IN-2015-BM11575102-42211,FUR-FU-5731,BM-11575102,42,10,3,0.25,728
CA-2012-SV20365140-40920,FUR-FU-3923,SV-203651406,9,3,2,0,1242
SA-2013-CC2220110-41594,OFF-BI-3289,CC-2220110,3,0,1,0,648
CA-2013-SV1036523-41506,OFF-BI-3719,SV-1036523,24,11,2,0,409
CA-2015-SV20365140-42268,TEC-AC-5858,SV-203651406,72,21,2,0,1331
CA-2015-SV20365140-42268,OFF-ST-6015,SV-203651406,45,12,4,0,1331
CA-2015-SV20365140-42223,FUR-FU-5154,SV-203651408,15,7,5,0,258
TU-2014-CC2685134-41863,OFF-AR-3555,CC-2685134,20,-29,1,0.6,579
CA-2015-SV20365140-42268,OFF-PA-6305,SV-203651406,38,18,9,0,1331
ID-2012-DL1286558-41109,OFF-LA-3271,DL-1286558,23,-21,5,0.5,713
US-2015-SV20365140-42204,OFF-SU-2976,SV-203651406,9,1,2,0.2,111
ES-2015-DB1327045-42042,OFF-EN-3090,DB-1327045,18,5,1,0,760
CA-2013-SV1036523-41506,OFF-LA-4537,SV-1036523,22,3,2,0,409
IT-2012-EB1375045-41177,OFF-FA-5467,EB-1375045,27,6,2,0,818
ID-2013-EB1387059-41451,OFF-ST-6024,EB-1387059,9,3,1,0.17,770
EG-2015-EG390038-42280,OFF-BI-3294,EG-390038,13,3,2,0,490
IN-2015-EH1400527-42276,OFF-SU-4312,EH-1400527,14,2,1,0,574
SA-2015-EC4050110-42160,OFF-AR-3496,EC-4050110,12,0,1,0,1046
CA-2014-SV20365140-41901,OFF-AR-4099,SV-203651406,2,0,1,0.2,316
IN-2012-EB1411059-41226,OFF-LA-3313,EB-1411059,17,-2,3,0.47,294
CA-2015-SV20365140-42268,OFF-PA-3008,SV-203651406,13,6,2,0,1331
ES-2014-GM144408-41982,OFF-AR-3549,GM-144408,17,1,1,0,452
IZ-2014-GM469561-41924,OFF-FA-2950,GM-469561,14,2,1,0,143
CA-2015-SV20365140-42268,OFF-BI-5640,SV-203651406,11,3,3,0.2,1331
IN-2012-HG1484527-41188,FUR-FU-5734,HG-1484527,17,0,1,0,696
TU-2014-JF5355134-41874,OFF-BI-3252,JF-5355134,5,-7,1,0.6,684
CA-2015-SV20365140-42268,OFF-FA-3052,SV-203651406,4,1,2,0,1331
ID-2014-JS15595102-41962,OFF-PA-4160,JS-15595102,18,-3,2,0.45,346
NI-2013-JE561095-41580,OFF-LA-3320,JE-561095,7,-7,2,0.7,831
CA-2014-SV20365140-41901,FUR-FU-4087,SV-203651406,5,1,3,0.2,316
MO-2013-JH591086-41620,OFF-BI-2914,JH-591086,6,0,1,0,372
NI-2013-JB600095-41621,OFF-SU-4986,JB-600095,6,-8,1,0.7,39
CA-2015-SC20380140-42339,FUR-TA-3619,SC-203801408,1781,-653,7,0.4,619
ID-2015-KM162257-42018,OFF-FA-6198,KM-162257,8,1,1,0.4,34
TU-2012-KE6420134-41089,OFF-AR-3460,KE-6420134,11,-5,1,0.6,677
UP-2014-KT6465137-41711,OFF-AR-6122,KT-6465137,20,9,2,0,95
CA-2015-SC20380140-42077,OFF-AP-4727,SC-203801406,465,120,2,0,132
ES-2014-KC1654045-41685,OFF-LA-4679,KC-1654045,8,1,1,0,1255
TU-2014-KH6630134-41885,TEC-AC-3397,KH-6630134,23,-34,1,0.6,86
TU-2013-KM6660134-41383,OFF-AR-3460,KM-6660134,11,-5,1,0.6,10
CA-2015-SC20380140-42144,FUR-BO-5519,SC-203801408,1628,374,9,0,185
CA-2015-SC20380140-42144,OFF-PA-6500,SC-203801408,286,140,7,0,185
CA-2012-SC20380140-40968,FUR-CH-4556,SC-203801402,362,0,6,0.3,829
KZ-2014-MS753068-41711,OFF-LA-6030,MS-753068,15,-12,4,0.7,95
CA-2015-SC20380140-42144,TEC-PH-5345,SC-203801408,377,98,3,0,185
TU-2014-MK7905134-41985,OFF-BI-3722,MK-7905134,11,-6,2,0.6,79
US-2013-MM179205-41396,OFF-FA-3019,MM-179205,22,0,3,0.4,970
TU-2014-MN7935134-41682,FUR-FU-5739,MN-7935134,40,-29,4,0.6,1142
TU-2015-MP8175134-42119,OFF-BI-6380,MP-8175134,5,-3,1,0.6,863
SA-2015-MP8175110-42279,OFF-BI-4830,MP-8175110,10,3,1,0,349
ID-2015-ML1826597-42131,TEC-MA-4190,ML-1826597,43,-20,2,0.5,671
CA-2015-SC20380140-42265,TEC-AC-5138,SC-203801404,89,37,3,0,47
CA-2015-SC20380140-42339,TEC-AC-5140,SC-203801408,383,81,3,0.2,619
IN-2013-PH1879058-41509,OFF-LA-4551,PH-1879058,6,1,1,0,820
CA-2013-SC20380140-41466,OFF-BI-6408,SC-203801404,98,34,3,0.2,825
IN-2015-PB1915078-42302,OFF-EN-3093,PB-1915078,14,6,2,0,377
US-2013-QJ1925555-41359,TEC-AC-5861,QJ-1925555,59,-10,4,0.4,1059
SF-2014-RP9390117-41793,OFF-LA-4526,RP-9390117,26,12,2,0,501
CA-2012-SC20380140-40968,OFF-ST-4243,SC-203801402,129,-22,3,0.2,829
TU-2012-RL9615134-41257,OFF-BI-6378,RL-9615134,4,-6,1,0.6,572
TU-2013-RW9690134-41282,OFF-BI-4823,RW-9690134,10,-5,4,0.6,1082
IN-2015-RP1985588-42157,OFF-LA-5401,RP-1985588,5,1,1,0.17,173
IZ-2013-RS987061-41476,OFF-FA-6187,RS-987061,18,0,1,0,1333
CA-2012-SC20380140-40968,FUR-FU-3909,SC-203801402,63,-34,6,0.6,829
CA-2015-SC20380140-42039,OFF-PA-2859,SC-203801408,115,40,3,0.2,685
RS-2014-SM10005108-41651,OFF-AR-6113,SM-10005108,17,6,1,0,130
KZ-2013-SJ1012568-41626,FUR-FU-3027,SJ-1012568,13,-22,1,0.7,465
UP-2013-SL10155137-41281,OFF-BI-4807,SL-10155137,13,0,1,0,733
TU-2014-SB10290134-41852,OFF-FA-2943,SB-10290134,7,-3,1,0.6,238
ID-2014-SV2036559-41712,OFF-LA-6050,SV-2036559,27,-2,5,0.47,108
TU-2015-SS10410134-42252,OFF-BI-3718,SS-10410134,4,-6,1,0.6,22
IR-2015-SW1045560-42063,OFF-BI-6405,SW-1045560,6,1,1,0,1009
CA-2015-SC20380140-42144,TEC-AC-4946,SC-203801408,67,4,4,0,185
KZ-2012-TW1102568-41130,OFF-EN-4903,TW-1102568,4,-7,1,0.7,135
SF-2015-TT11265117-42275,FUR-FU-3037,TT-11265117,40,8,2,0,192
ID-2015-TZ214457-42042,OFF-FA-5482,TZ-214457,6,-3,1,0.4,760
MX-2015-BN1147093-42222,OFF-EN-5033,BN-1147093,24,12,1,0,284
US-2013-HD1478598-41583,OFF-LA-4534,HD-1478598,5,0,2,0.4,567
MX-2015-LO1717093-42178,OFF-FA-2955,LO-1717093,27,12,4,0,534
MX-2015-SP2092055-42363,OFF-AR-3456,SP-2092055,21,0,2,0.4,559
MX-2014-PV1898537-41724,OFF-LA-4543,PV-1898537,13,0,2,0,1303
MX-2012-SO2033531-41020,OFF-EN-3104,SO-2033531,31,5,2,0,25
MX-2014-MS1736536-41873,OFF-FA-3053,MS-1736536,22,3,3,0.2,36
MX-2015-RD1990018-42080,OFF-ST-6231,RD-1990018,20,2,2,0,136
MX-2014-RM1937539-41725,OFF-BI-4823,RM-1937539,8,3,2,0,876
MX-2013-BM1178593-41444,OFF-SU-4996,BM-1178593,54,20,2,0,88
MX-2014-SS2041082-41912,OFF-BI-3291,SS-2041082,14,4,5,0,174
US-2015-VM2168536-42158,OFF-LA-6055,VM-2168536,10,0,3,0.2,205
MX-2012-CC1261018-41238,TEC-AC-5102,CC-1261018,40,18,2,0,420
MX-2013-DL1286582-41585,OFF-EN-4903,DL-1286582,29,11,3,0,327
MX-2014-MK1790539-41685,OFF-AR-3496,MK-1790539,65,29,8,0,1255
US-2012-MO1780098-41240,OFF-FA-6184,MO-1780098,29,-2,4,0.4,542
MX-2013-MG1820518-41447,OFF-AR-5926,MG-1820518,8,1,1,0,839
TU-2015-AS10045134-42136,OFF-BI-2899,AS-10045134,20,-24,1,0.6,1222
MO-2013-AB1006086-41408,OFF-FA-5469,AB-1006086,28,14,2,0,1232
CA-2015-SC20380140-42077,OFF-BI-4372,SC-203801406,30,15,2,0,132
PL-2014-AT435103-41646,OFF-BI-4830,AT-435103,20,7,2,0,274
IN-2014-AB106007-41725,OFF-FA-6205,AB-106007,25,8,2,0,876
IN-2012-AG10675102-41237,OFF-BI-3718,AG-10675102,20,-1,2,0.15,213
IN-2015-BF1097592-42334,OFF-FA-6184,BF-1097592,10,1,1,0.4,186
ES-2012-BW1106548-41125,OFF-FA-5483,BW-1106548,11,4,1,0,715
CM-2012-BW111022-40974,OFF-ST-6023,BW-111022,10,0,1,0,9
ES-2015-BC11125120-42185,OFF-BI-6378,BC-11125120,37,2,3,0,769
NI-2013-CM193595-41417,OFF-ST-5686,CM-193595,7,-16,1,0.7,227
RO-2015-CA1965107-42090,OFF-FA-2950,CA-1965107,29,4,2,0,673
CA-2013-SC20380140-41466,OFF-PA-6446,SC-203801404,29,13,3,0,825
ES-2015-CS12355139-42061,OFF-BI-2918,CS-12355139,26,5,3,0,1069
CA-2012-SC20380140-40968,OFF-FA-5616,SC-203801402,18,-3,5,0.2,829
IN-2013-CC1255011-41449,OFF-LA-4548,CC-1255011,21,8,3,0,1364
CA-2015-SC20380140-42077,OFF-PA-6214,SC-203801406,27,12,4,0,132
IN-2012-CR12625102-41086,OFF-EN-5022,CR-12625102,58,-33,7,0.45,1273
