Order_ID,Product_ID,Customer_ID,TimeID,Sales,Profit,Quantity,Discount
CG-2015-AF88533-42166,OFF-PA-4160,AF-88533,731,17.0,8.0,1,0.0
CA-2015-SZ20035140-42194,FUR-FU-3958,SZ-200351404,133,145.0,62.0,5,0.0
SO-2012-AJ945116-41060,OFF-FA-6206,AJ-945116,600,21.0,5.0,2,0.0
ID-2015-BF11005130-42361,OFF-ST-6272,BF-11005130,729,57.0,-51.0,2,0.47
IN-2013-BF1100592-41510,OFF-LA-3314,BF-1100592,520,15.0,1.0,2,0.0
CA-2012-SZ20035140-41158,TEC-PH-5561,SZ-200351402,837,196.0,14.0,3,0.2
ES-2015-BC11125120-42185,TEC-MA-5567,BC-11125120,769,76.0,30.0,1,0.1
IV-2015-BP118529-42285,OFF-AR-3490,BP-118529,958,25.0,6.0,1,0.0
CA-2014-SZ20035140-41905,OFF-ST-6079,SZ-200351406,880,128.0,37.0,6,0.0
TU-2015-BN1515134-42342,OFF-BI-3723,BN-1515134,506,11.0,-11.0,2,0.6
IT-2015-BD1172591-42136,OFF-AR-6115,BD-1172591,1222,11.0,-11.0,1,0.5
US-2015-SZ20035140-42189,FUR-TA-3428,SZ-200351406,353,215.0,-103.0,2,0.4
IN-2015-CD1192021-42312,OFF-BI-3736,CD-1192021,479,11.0,2.0,2,0.0
ES-2014-CP12340120-41738,OFF-AR-3454,CP-12340120,545,22.0,3.0,1,0.0
IT-2014-CS12490124-41794,FUR-FU-3036,CS-12490124,517,24.0,-7.0,3,0.6
NI-2012-Co264095-41144,OFF-AR-3543,Co-264095,1173,9.0,-16.0,1,0.7
CA-2012-SZ20035140-41158,FUR-TA-5683,SZ-200351402,837,200.0,-22.0,1,0.3
IN-2015-CY1274527-42186,OFF-FA-5485,CY-1274527,1075,11.0,3.0,1,0.0
IR-2013-DB297060-41639,OFF-BI-3290,DB-297060,317,5.0,2.0,1,0.0
ES-2013-DP1300064-41611,OFF-ST-4283,DP-1300064,371,34.0,2.0,1,0.4
CA-2014-SZ20035140-41885,OFF-ST-6245,SZ-200351404,86,46.0,12.0,3,0.0
IN-2014-DL133307-41814,OFF-EN-3093,DL-133307,518,6.0,2.0,1,0.1
US-2013-DO1343582-41398,OFF-PA-5884,DO-1343582,338,19.0,5.0,1,0.0
CA-2013-SZ20035140-41629,FUR-FU-4754,SZ-200351402,204,51.0,-33.0,3,0.6
TU-2014-EM3825134-41707,OFF-BI-3718,EM-3825134,1277,4.0,-6.0,1,0.6
MX-2015-EH1399082-42291,OFF-LA-5399,EH-1399082,561,5.0,2.0,2,0.0
NI-2012-EH400595-41016,OFF-BI-2918,EH-400595,773,5.0,-8.0,2,0.7
ES-2012-FO1430545-41141,OFF-LA-5385,FO-1430545,597,8.0,1.0,1,0.0
ID-2015-FO143057-42134,OFF-ST-5707,FO-143057,883,74.0,4.0,2,0.4
US-2015-SZ20035140-42189,OFF-PA-6414,SZ-200351406,353,30.0,11.0,6,0.2
KZ-2015-FM438068-42178,OFF-BI-3733,FM-438068,534,2.0,-2.0,2,0.7
IN-2015-GZ1447058-42221,OFF-AR-3466,GZ-1447058,51,15.0,4.0,1,0.0
CA-2012-SZ20035140-41158,TEC-AC-3407,SZ-200351402,837,46.0,-2.0,4,0.2
ID-2014-GB1457597-41788,OFF-LA-3271,GB-1457597,232,9.0,-8.0,2,0.5
US-2015-SZ20035140-42189,OFF-PA-5229,SZ-200351406,353,32.0,11.0,4,0.2
CA-2012-SZ20035140-41216,OFF-BI-2908,SZ-200351406,422,52.0,18.0,4,0.2
CG-2014-HD478533-41900,OFF-AR-3491,HD-478533,1226,27.0,4.0,1,0.0
CA-2013-SZ20035140-41437,OFF-ST-5666,SZ-200351402,271,24.0,6.0,2,0.0
ES-2014-IM1505548-41762,OFF-BI-2918,IM-1505548,263,8.0,1.0,1,0.0
NI-2015-JG516095-42353,FUR-BO-3885,JG-516095,296,42.0,-70.0,1,0.7
CA-2015-SZ20035140-42313,OFF-LA-3083,SZ-200351402,611,23.0,8.0,2,0.2
IN-2012-KC1625558-41149,OFF-BI-3737,KC-1625558,386,21.0,3.0,3,0.0
ES-2015-KF1628545-42154,OFF-ST-4029,KF-1628545,1148,19.0,5.0,2,0.1
CA-2012-SZ20035140-41158,OFF-BI-3118,SZ-200351402,837,2.0,-4.0,2,0.8
IN-2015-KC1654059-42327,OFF-BI-2914,KC-1654059,71,11.0,2.0,2,0.17
NI-2014-KC654095-41828,OFF-FA-5477,KC-654095,483,5.0,-4.0,1,0.7
CA-2013-SZ20035140-41629,OFF-AR-5929,SZ-200351402,204,59.0,14.0,2,0.2
CA-2012-SZ20035140-41158,OFF-AR-3971,SZ-200351402,837,21.0,3.0,3,0.2
US-2012-SC20050140-40985,OFF-ST-6287,SC-200501404,1130,1856.0,334.0,7,0.0
US-2012-SC20050140-40985,TEC-MA-6220,SC-200501404,1130,1279.0,415.0,4,0.2
CA-2014-SC20050140-41804,TEC-PH-5518,SC-200501402,450,377.0,94.0,3,0.0
CA-2015-SC20050140-42251,TEC-AC-4935,SC-200501404,539,284.0,85.0,3,0.0
NI-2014-LD685595-41817,OFF-EN-4920,LD-685595,165,7.0,-7.0,1,0.7
CA-2014-SC20050140-41968,FUR-BO-5525,SC-200501408,109,339.0,8.0,5,0.2
CA-2014-SC20050140-41670,TEC-PH-3162,SC-200501404,468,109.0,8.0,1,0.2
MX-2014-MM1726051-41643,OFF-BI-4823,MM-1726051,461,8.0,3.0,2,0.0
IZ-2012-MA756061-41172,OFF-FA-6198,MA-756061,183,13.0,6.0,1,0.0
IT-2015-MC17575139-42230,OFF-BI-4810,MC-17575139,176,14.0,5.0,1,0.0
CA-2015-SC20050140-42251,OFF-BI-6098,SC-200501404,539,82.0,28.0,5,0.2
CA-2014-SC20050140-41670,OFF-FA-6129,SC-200501404,468,56.0,27.0,5,0.0
IT-2012-MG17890124-41189,OFF-BI-3733,MG-17890124,1132,4.0,0.0,2,0.5
CA-2014-SC20050140-41968,OFF-AP-4242,SC-200501408,109,42.0,4.0,2,0.2
US-2012-SC20050140-40985,FUR-FU-4032,SC-200501404,1130,111.0,14.0,2,0.0
CA-2015-SC20050140-42329,FUR-FU-2877,SC-200501408,221,27.0,11.0,2,0.0
CA-2014-SC20050140-41968,OFF-PA-6312,SC-200501408,109,10.0,3.0,4,0.2
CA-2013-SC20050140-41425,FUR-FU-2867,SC-200501406,794,22.0,9.0,6,0.0
US-2015-SC20050140-42278,OFF-BI-4348,SC-200501402,869,11.0,-17.0,9,0.8
NI-2012-RD972095-40956,OFF-LA-4541,RD-972095,1340,6.0,-7.0,2,0.7
IT-2014-RA19885139-41814,OFF-BI-4823,RA-19885139,518,6.0,2.0,1,0.0
US-2015-SC20050140-42106,OFF-BI-4330,SC-200501402,950,11.0,-17.0,3,0.8
MO-2015-SB1017086-42026,OFF-LA-6062,SB-1017086,1163,9.0,0.0,1,0.0
CA-2012-SF20065140-41161,FUR-FU-3882,SF-200651406,1168,254.0,76.0,5,0.0
IN-2015-SR20425118-42188,OFF-SU-4984,SR-20425118,399,12.0,-7.0,2,0.5
GH-2015-SS1059049-42341,OFF-LA-4695,SS-1059049,151,11.0,5.0,1,0.0
CA-2015-SF20065140-42310,OFF-PA-6493,SF-200651406,1354,189.0,91.0,10,0.0
ES-2013-SG20890139-41571,OFF-LA-4659,SG-20890139,904,16.0,6.0,2,0.0
ID-2015-SV1093559-42358,OFF-AR-3534,SV-1093559,298,4.0,-2.0,1,0.4
BU-2014-TH1110019-41954,OFF-BI-6400,TH-1110019,1,19.0,4.0,4,0.0
CA-2012-SF20065140-41161,OFF-AP-4929,SF-200651406,1168,81.0,22.0,4,0.0
IN-2014-TM214907-41992,OFF-BI-3719,TM-214907,394,14.0,0.0,2,0.4
US-2015-SF20065140-42202,FUR-CH-4403,SF-200651406,145,71.0,-1.0,2,0.3
CA-2013-SF20065140-41613,OFF-AR-3529,SF-200651402,734,45.0,4.0,2,0.2
CA-2014-SF20065140-41990,OFF-AP-2887,SF-200651408,532,34.0,3.0,3,0.2
MX-2012-EM1396082-41122,OFF-LA-4665,EM-1396082,1111,28.0,6.0,4,0.0
MX-2014-ES1408082-41970,OFF-LA-3262,ES-1408082,83,17.0,2.0,2,0.0
MX-2013-JO1555018-41484,OFF-BI-3720,JO-1555018,1417,8.0,1.0,1,0.0
MX-2015-BF1127531-42348,OFF-BI-3295,BF-1127531,530,20.0,7.0,4,0.0
MX-2012-DV1346539-41179,OFF-BI-3292,DV-1346539,255,3.0,1.0,1,0.0
US-2015-FW1439518-42306,OFF-BI-6371,FW-1439518,528,7.0,-11.0,1,0.6
MX-2013-GD145905-41601,FUR-FU-3946,GD-145905,486,22.0,3.0,3,0.4
MX-2012-AW1084082-41192,FUR-FU-4074,AW-1084082,657,20.0,-3.0,2,0.4
US-2013-BV1124582-41408,FUR-FU-5740,BV-1124582,1232,10.0,0.0,1,0.4
MX-2014-DK1315093-41700,FUR-FU-5740,DK-1315093,1353,50.0,17.0,3,0.0
MX-2015-JM1558018-42250,OFF-FA-6198,JM-1558018,562,18.0,0.0,2,0.0
US-2015-TT2146018-42276,OFF-FA-6208,TT-2146018,574,7.0,-8.0,2,0.6
US-2015-CS1235518-42026,OFF-PA-4471,CS-1235518,1163,14.0,-11.0,3,0.6
US-2014-LH1690082-41670,FUR-FU-4074,LH-1690082,468,30.0,-5.0,3,0.4
MX-2014-TC2114528-41888,OFF-SU-4989,TC-2114528,890,32.0,10.0,1,0.0
US-2015-MW1822018-42095,OFF-BI-3293,MW-1822018,598,3.0,-1.0,2,0.6
MX-2014-MM1726051-41643,FUR-FU-5733,MM-1726051,461,10.0,2.0,1,0.0
MX-2014-ME1772582-41802,OFF-BI-2893,ME-1772582,243,17.0,1.0,2,0.0
MX-2013-CC1247582-41429,OFF-AR-3451,CC-1247582,778,25.0,10.0,2,0.0
MX-2015-LL1684082-42315,OFF-PA-4008,LL-1684082,104,17.0,6.0,2,0.0
US-2013-YS2188055-41599,OFF-ST-5689,YS-2188055,208,27.0,-9.0,3,0.4
MX-2013-DO1343582-41561,OFF-LA-3273,DO-1343582,1408,11.0,4.0,2,0.0
US-2013-MM1792036-41415,OFF-FA-6208,MM-1792036,910,14.0,2.0,2,0.2
US-2015-PJ1901598-42273,OFF-FA-6193,PJ-1901598,38,21.0,-13.0,4,0.4
MX-2015-TS2150518-42270,OFF-BI-4829,TS-2150518,478,12.0,1.0,2,0.0
MX-2014-MB18085143-41956,OFF-FA-3022,MB-18085143,359,23.0,-12.0,3,0.4
MX-2014-RW1969039-42000,OFF-FA-6202,RW-1969039,931,36.0,16.0,7,0.0
MX-2013-RF1984055-41550,OFF-LA-3274,RF-1984055,982,18.0,0.0,5,0.4
US-2015-SH1997555-42052,OFF-FA-6196,SH-1997555,369,11.0,-7.0,2,0.4
MX-2014-AS1009036-41725,OFF-FA-6185,AS-1009036,876,35.0,7.0,4,0.2
IT-2014-AS10225139-41818,OFF-EN-4435,AS-10225139,6,21.0,-10.0,5,0.5
ES-2014-AS10285120-41842,OFF-FA-6198,AS-10285120,691,13.0,6.0,1,0.0
CA-2013-SF20065140-41499,FUR-FU-6330,SF-200651404,921,31.0,10.0,3,0.0
IN-2014-AS1063027-41817,OFF-LA-3261,AS-1063027,165,11.0,2.0,1,0.0
CA-2015-SF20065140-42310,OFF-PA-6443,SF-200651406,1354,40.0,20.0,1,0.0
TU-2012-AW840134-40944,FUR-FU-3036,AW-840134,1372,8.0,-2.0,1,0.6
US-2013-SF20065140-41603,OFF-AR-5329,SF-200651408,1388,13.0,1.0,5,0.2
ES-2015-BC11125120-42185,OFF-BI-2914,BC-11125120,769,33.0,2.0,5,0.0
CA-2013-SG20080140-41578,TEC-PH-5624,SG-200801404,1161,1295.0,145.0,4,0.2
EG-2015-BP118538-42098,OFF-LA-5393,BP-118538,1231,9.0,4.0,1,0.0
CA-2013-SG20080140-41578,FUR-BO-3978,SG-200801404,1161,425.0,20.0,1,0.15
CA-2013-SG20080140-41578,FUR-CH-4409,SG-200801404,1161,323.0,20.0,4,0.2
IN-2014-BD1162058-42004,OFF-BI-2898,BD-1162058,269,46.0,1.0,3,0.0
ES-2015-BM1165045-42167,OFF-BI-2913,BM-1165045,546,24.0,11.0,3,0.0
ES-2013-CJ1187545-41411,OFF-SU-2985,CJ-1187545,354,50.0,1.0,3,0.0
IR-2015-CA205560-42111,OFF-AR-5926,CA-205560,207,12.0,3.0,1,0.0
CA-2015-SG20080140-42361,OFF-AP-5937,SG-200801402,729,839.0,218.0,3,0.0
CA-2013-SG20080140-41578,OFF-BI-4339,SG-200801404,1161,398.0,124.0,3,0.2
IZ-2015-CS225061-42367,OFF-EN-4452,CS-225061,318,23.0,2.0,1,0.0
NI-2014-CD228095-41884,OFF-BI-4804,CD-228095,105,9.0,-10.0,1,0.7
CA-2014-SG1008023-41726,OFF-ST-4296,SG-1008023,1272,56.0,14.0,1,0.0
CA-2013-SG20080140-41578,OFF-ST-5242,SG-200801404,1161,46.0,12.0,2,0.0
CA-2013-SG20080140-41578,OFF-FA-5461,SG-200801404,1161,17.0,8.0,5,0.0
CA-2013-SG20080140-41578,OFF-SU-2999,SG-200801404,1161,29.0,8.0,3,0.0
NI-2013-CC255095-41587,OFF-ST-6248,CC-255095,226,40.0,-81.0,1,0.7
UP-2014-CR2580137-41922,OFF-FA-6202,CR-2580137,603,7.0,2.0,1,0.0
MO-2014-CR262586-41985,OFF-FA-3063,CR-262586,79,16.0,4.0,1,0.0
MX-2015-CC1267082-42280,OFF-BI-6377,CC-1267082,490,23.0,1.0,3,0.0
CA-2013-SG20080140-41578,OFF-PA-6461,SG-200801404,1161,19.0,9.0,1,0.0
IN-2013-DK1283527-41378,FUR-FU-5732,DK-1283527,8,18.0,5.0,1,0.0
NG-2015-DC285094-42028,OFF-BI-3293,DC-285094,735,6.0,0.0,1,0.0
ES-2014-DK129858-41681,OFF-AR-3452,DK-129858,805,19.0,4.0,1,0.0
IZ-2015-DB306061-42146,OFF-BI-2915,DB-306061,170,7.0,3.0,1,0.0
CA-2013-SG20080140-41578,OFF-AR-5284,SG-200801404,1161,5.0,1.0,3,0.0
ES-2014-DF13135124-41740,OFF-BI-4803,DF-13135124,977,14.0,-3.0,1,0.5
CA-2013-SG20080140-41624,OFF-PA-6451,SG-200801404,1172,4.0,2.0,1,0.0
IN-2012-DB1327027-41267,TEC-AC-3393,DB-1327027,1397,77.0,16.0,2,0.0
IT-2014-DO1364591-41870,OFF-LA-6037,DO-1364591,362,13.0,-13.0,3,0.5
EZ-2015-EM381032-42052,OFF-EN-3091,EM-381032,369,6.0,1.0,1,0.0
CA-2012-SC20095140-41174,OFF-BI-4821,SC-200951402,40,9449.0,4630.0,5,0.0
ES-2015-GK1462048-42290,OFF-BI-3249,GK-1462048,412,11.0,4.0,1,0.0
US-2012-SC20095140-41235,FUR-CH-5410,SC-200951404,529,603.0,-67.0,5,0.2
ES-2013-GA1472545-41429,OFF-PA-4161,GA-1472545,778,31.0,0.0,2,0.0
CG-2014-HD478533-41900,OFF-EN-4919,HD-478533,1226,28.0,13.0,1,0.0
UP-2015-IM5070137-42273,OFF-SU-4313,IM-5070137,38,22.0,8.0,2,0.0
TU-2015-JO5145134-42364,OFF-BI-3254,JO-5145134,678,5.0,-1.0,1,0.6
US-2012-SC20095140-41235,FUR-CH-5767,SC-200951404,529,381.0,23.0,2,0.2
CA-2012-SC20095140-41153,OFF-BI-4343,SC-200951408,389,1793.0,843.0,2,0.0
SA-2015-JB5400110-42174,OFF-AR-5919,JB-5400110,795,24.0,9.0,1,0.0
BO-2015-JF549013-42255,OFF-BI-3733,JF-549013,16,19.0,8.0,4,0.0
CA-2012-SC20095140-41174,OFF-ST-3745,SC-200951402,40,404.0,16.0,5,0.0
IT-2015-JH1582091-42248,OFF-AR-5910,JH-1582091,156,15.0,-12.0,2,0.5
SF-2014-JM5865117-41963,OFF-SU-4309,JM-5865117,1067,27.0,1.0,1,0.0
TU-2013-JD6060134-41434,OFF-LA-4679,JD-6060134,1090,6.0,-7.0,2,0.6
NI-2015-JE616595-42014,OFF-EN-4909,JE-616595,991,7.0,-10.0,2,0.7
CA-2014-SC20095140-41846,FUR-CH-3977,SC-200951404,87,241.0,18.0,2,0.2
IN-2012-KM1637566-41206,OFF-FA-6199,KM-1637566,46,32.0,15.0,2,0.0
CA-2014-SC20095140-41776,FUR-FU-6232,SC-200951404,656,282.0,19.0,4,0.0
TU-2015-KT6465134-42054,OFF-AR-5924,KT-6465134,1049,4.0,-4.0,1,0.6
CA-2014-SC20095140-41846,FUR-FU-4762,SC-200951404,87,255.0,81.0,4,0.0
ES-2015-LB1673545-42360,OFF-BI-3253,LB-1673545,272,25.0,10.0,2,0.0
CA-2013-SC20095140-41586,OFF-BI-3961,SC-200951404,552,91.0,28.0,5,0.2
US-2012-SC20095140-41235,TEC-AC-3373,SC-200951404,529,29.0,6.0,1,0.0
CA-2014-SC20095140-41846,OFF-BI-3823,SC-200951404,87,119.0,40.0,8,0.2
IT-2015-MH1762091-42346,OFF-SU-2966,MH-1762091,507,18.0,0.0,1,0.5
ID-2012-MF1766559-40992,OFF-LA-3274,MF-1766559,976,19.0,-2.0,4,0.47
CA-2014-SC20095140-41846,FUR-FU-3945,SC-200951404,87,69.0,22.0,9,0.0
GH-2015-MY829549-42326,OFF-ST-5695,MY-829549,488,31.0,4.0,1,0.0
CA-2013-SC20095140-41586,OFF-PA-6546,SC-200951404,552,92.0,41.0,3,0.0
US-2012-SC20095140-40952,FUR-CH-4410,SC-200951404,1428,129.0,-24.0,2,0.2
TU-2012-RA9285134-41216,OFF-BI-2917,RA-9285134,422,6.0,-2.0,2,0.6
ES-2015-RS1942064-42091,OFF-LA-4696,RS-1942064,593,11.0,3.0,1,0.0
IZ-2015-RH949561-42273,OFF-BI-3289,RH-949561,38,3.0,0.0,1,0.0
US-2012-SC20095140-41235,OFF-EN-5580,SC-200951404,529,21.0,10.0,3,0.0
CA-2013-SC20095140-41586,FUR-FU-4231,SC-200951404,552,66.0,22.0,3,0.0
BK-2015-RS987017-42046,OFF-BI-3736,RS-987017,142,22.0,9.0,4,0.0
UP-2015-RA9885137-42176,OFF-BI-4825,RA-9885137,504,13.0,6.0,2,0.0
ES-2012-RD19930125-41027,OFF-LA-6053,RD-19930125,1201,14.0,0.0,2,0.0
NI-2015-RC996095-42194,OFF-PA-4002,RC-996095,133,7.0,-13.0,1,0.7
ES-2015-SH19975139-42266,OFF-BI-3249,SH-19975139,245,11.0,4.0,1,0.0
MZ-2012-SC1005087-41144,OFF-BI-4825,SC-1005087,1173,13.0,6.0,2,0.0
CA-2012-SC20095140-41174,OFF-BI-4348,SC-200951402,40,12.0,6.0,2,0.0
ID-2014-SJ2021559-41739,OFF-SU-6170,SJ-2021559,1175,24.0,-18.0,4,0.47
IT-2014-SC2030545-41902,OFF-FA-6191,SC-2030545,618,32.0,-30.0,5,0.5
ID-2013-SO2033559-41395,OFF-LA-5405,SO-2033559,1216,5.0,-3.0,1,0.47
IN-2015-SS2059090-42277,OFF-FA-6190,SS-2059090,495,14.0,5.0,1,0.0
CA-2014-SC20095140-41776,OFF-LA-3200,SC-200951404,656,27.0,13.0,9,0.0
CA-2012-SC20095140-41174,OFF-PA-6580,SC-200951402,40,32.0,15.0,5,0.0
SA-2014-SM10950110-41888,OFF-EN-3091,SM-10950110,890,6.0,1.0,1,0.0
CA-2015-SC20095140-42020,OFF-PA-6222,SC-200951406,911,12.0,5.0,2,0.0
CA-2013-SC20095140-41586,OFF-FA-3081,SC-200951404,552,5.0,0.0,3,0.0
CA-2012-SC20095140-40971,OFF-AR-3446,SC-200951408,1114,15.0,2.0,3,0.2
ES-2013-TS2134045-41499,OFF-BI-6374,TS-2134045,921,21.0,5.0,2,0.0
EZ-2014-TC1147532-41735,OFF-BI-3723,TC-1147532,1146,14.0,2.0,1,0.0
ID-2014-TB2152097-41991,OFF-BI-6399,TB-2152097,48,6.0,-1.0,3,0.5
TU-2015-VP11730134-42341,OFF-AR-3490,VP-11730134,151,10.0,-8.0,1,0.6
ES-2015-VG2180564-42328,OFF-LA-4537,VG-2180564,60,22.0,3.0,2,0.0
MX-2014-AG1076539-41803,OFF-LA-4663,AG-1076539,250,35.0,4.0,6,0.0
MX-2015-BT1130554-42132,FUR-FU-4036,BT-1130554,121,21.0,-43.0,2,0.7
MX-2014-GZ1454582-41874,OFF-ST-6023,GZ-1454582,684,21.0,8.0,3,0.0
MX-2012-JK1612082-40995,OFF-LA-5399,JK-1612082,1261,8.0,3.0,3,0.0
MX-2015-AF1088582-42316,FUR-BO-3887,AF-1088582,182,456.0,-28.0,6,0.2
US-2014-AJ1096055-41942,OFF-PA-4160,AJ-1096055,306,20.0,0.0,3,0.4
MX-2012-TH2111582-41212,OFF-ST-6024,TH-2111582,875,22.0,1.0,3,0.0
US-2015-RR1952518-42097,OFF-LA-4665,RR-1952518,140,5.0,-5.0,2,0.6
US-2014-AG1039036-41919,OFF-BI-6377,AG-1039036,1016,6.0,-1.0,1,0.2
MX-2012-AW1084031-41072,OFF-LA-6062,AW-1084031,981,6.0,2.0,1,0.0
MX-2012-DP1310536-41004,OFF-LA-3261,DP-1310536,257,5.0,2.0,1,0.2
US-2013-EB137055-41486,OFF-SU-6171,EB-137055,856,22.0,-3.0,4,0.4
MX-2014-TB2152039-41814,OFF-EN-5037,TB-2152039,518,16.0,7.0,1,0.0
MX-2013-EM1406582-41380,OFF-FA-3075,EM-1406582,846,18.0,1.0,2,0.0
US-2014-TB2119018-41727,OFF-LA-6053,TB-2119018,64,23.0,-30.0,12,0.6
US-2015-TZ2158036-42318,OFF-LA-4660,TZ-2158036,972,46.0,-11.0,10,0.2
US-2015-KB1640536-42314,OFF-FA-6196,KB-1640536,113,23.0,-5.0,3,0.2
MX-2013-JG1511539-41291,OFF-LA-3317,JG-1511539,1280,4.0,2.0,1,0.0
MX-2014-RM1937539-41725,OFF-EN-4908,RM-1937539,876,11.0,4.0,2,0.0
ID-2013-AB10015130-41636,OFF-BI-2915,AB-10015130,841,23.0,-4.0,4,0.17
ES-2013-AH1007545-41601,OFF-ST-6231,AH-1007545,486,28.0,11.0,2,0.1
CA-2015-SE20110140-42077,OFF-SU-5168,SE-201101404,132,1332.0,-299.0,2,0.2
ES-2013-AH1021048-41541,OFF-AR-3533,AH-1021048,475,40.0,10.0,2,0.0
IR-2012-AS22560-41046,OFF-ST-6057,AS-22560,1000,48.0,14.0,1,0.0
CM-2015-AG27022-42144,OFF-LA-6051,AG-27022,185,10.0,4.0,1,0.0
US-2014-SE20110140-41891,FUR-TA-3561,SE-201101402,367,601.0,-300.0,3,0.5
US-2015-AG10330143-42167,OFF-BI-6400,AG-10330143,546,1.0,0.0,1,0.4
ES-2012-AM1036064-40960,OFF-LA-5383,AM-1036064,1139,18.0,3.0,3,0.0
CA-2013-SE20110140-41375,OFF-AP-4928,SE-201101406,952,406.0,113.0,5,0.0
SF-2013-AM360117-41532,OFF-BI-6374,AM-360117,635,10.0,2.0,1,0.0
CA-2014-SE20110140-41802,TEC-AC-5106,SE-201101404,243,389.0,132.0,3,0.0
TU-2012-AG495134-40961,OFF-PA-4006,AG-495134,1106,5.0,-5.0,1,0.6
MO-2015-AB60086-42173,OFF-BI-2912,AB-60086,459,6.0,0.0,1,0.0
CA-2014-SE20110140-41672,TEC-MA-4768,SE-201101408,378,8749.0,2799.0,5,0.0
IN-2015-AT1073527-42292,OFF-EN-5025,AT-1073527,283,7.0,3.0,1,0.0
ID-2014-BB1099099-41937,OFF-LA-5375,BB-1099099,604,10.0,-7.0,2,0.5
ES-2013-BF1100591-41501,OFF-BI-3254,BF-1100591,563,6.0,0.0,1,0.5
CA-2015-SE20110140-42360,OFF-ST-4271,SE-201101404,272,124.0,33.0,2,0.0
ID-2015-BP1105092-42006,OFF-LA-5401,BP-1105092,1238,7.0,0.0,2,0.4
CA-2012-SE20110140-41173,OFF-ST-4299,SE-201101404,225,169.0,42.0,5,0.0
ID-2013-BS1138059-41577,OFF-FA-6206,BS-1138059,345,22.0,-11.0,4,0.47
IN-2012-BD1150066-40912,OFF-LA-4533,BD-1150066,998,27.0,13.0,3,0.0
MZ-2014-BM157587-41767,OFF-LA-3323,BM-157587,1043,47.0,6.0,4,0.0
CG-2014-BM157533-41795,OFF-LA-4695,BM-157533,423,22.0,10.0,2,0.0
TU-2015-BG1740134-42293,OFF-AR-3531,BG-1740134,601,7.0,-6.0,1,0.6
CA-2015-SE20110140-42322,TEC-AC-4936,SE-201101404,537,82.0,29.0,5,0.0
IN-2012-CL1189027-41095,OFF-LA-5393,CL-1189027,1207,19.0,9.0,2,0.0
TU-2012-CP2085134-41124,OFF-AR-3460,CP-2085134,686,11.0,-5.0,1,0.6
CA-2013-SE20110140-41375,TEC-AC-5178,SE-201101406,952,85.0,34.0,3,0.0
ES-2015-CS12460139-42248,OFF-BI-3733,CS-12460139,156,24.0,10.0,5,0.0
TU-2012-CD2790134-41213,OFF-ST-6026,CD-2790134,789,3.0,-4.0,1,0.6
US-2012-SE20110140-41237,OFF-AR-3971,SE-201101404,213,51.0,8.0,7,0.2
AG-2015-DL28653-42167,OFF-AR-6122,DL-28653,546,10.0,4.0,1,0.0
SU-2012-DL2865122-41150,OFF-BI-4828,DL-2865122,410,8.0,3.0,1,0.0
CA-2014-SE20110140-41672,OFF-BI-5644,SE-201101408,378,36.0,18.0,8,0.0
SA-2014-Dl3600110-41903,OFF-ST-4031,Dl-3600110,201,9.0,2.0,1,0.0
CA-2014-SE20110140-41672,FUR-FU-3006,SE-201101408,378,18.0,7.0,7,0.0
CA-2014-SE20110140-41802,OFF-BI-6412,SE-201101404,243,53.0,17.0,14,0.2
CA-2012-SE20110140-41173,OFF-ST-6288,SE-201101404,225,40.0,0.0,2,0.0
US-2014-SE20110140-41891,FUR-FU-4226,SE-201101402,367,14.0,-7.0,2,0.6
IR-2012-JO528060-40911,OFF-FA-3063,JO-528060,942,16.0,4.0,1,0.0
ID-2015-JK1532566-42015,OFF-FA-6199,JK-1532566,969,96.0,46.0,6,0.0
TU-2014-JR5670134-41905,FUR-FU-3928,JR-5670134,880,20.0,-28.0,1,0.6
MX-2014-JH1582039-41927,OFF-BI-6402,JH-1582039,573,7.0,1.0,2,0.0
CA-2015-SE20110140-42244,OFF-AR-4010,SE-201101402,43,5.0,0.0,1,0.2
CA-2013-SE20110140-41375,TEC-PH-5532,SE-201101406,952,21.0,10.0,1,0.0
IT-2015-JW15955124-42227,OFF-AR-5912,JW-15955124,54,17.0,-2.0,2,0.5
CA-2014-SE20110140-41802,OFF-LA-3205,SE-201101404,243,14.0,6.0,2,0.0
ES-2014-JP1613545-41867,OFF-BI-3733,JP-1613545,654,14.0,6.0,3,0.0
YM-2014-KH6330145-41868,OFF-AR-5930,KH-6330145,290,27.0,-60.0,2,0.7
IN-2012-KM1637566-41206,OFF-AR-3457,KM-1637566,46,53.0,11.0,2,0.0
PL-2012-KD6495103-41073,OFF-LA-5377,KD-6495103,1100,12.0,2.0,1,0.0
IN-2014-KM166607-41783,OFF-BI-6399,KM-166607,576,8.0,0.0,3,0.4
ID-2014-KH16690130-41760,OFF-SU-4130,KH-16690130,149,23.0,-10.0,2,0.47
IN-2015-LA1678059-42242,OFF-FA-6198,LA-1678059,65,7.0,0.0,1,0.47
US-2012-SE20110140-41009,OFF-BI-4351,SE-201101404,828,9.0,3.0,1,0.2
IS-2013-LS694563-41453,OFF-AR-6122,LS-694563,1072,20.0,9.0,2,0.0
MO-2012-LP708086-40935,OFF-BI-3735,LP-708086,1310,5.0,2.0,1,0.0
NI-2015-LW712595-42336,OFF-BI-3737,LW-712595,335,2.0,-2.0,1,0.7
